;Minsupport Relativ;10%
;Minsupport Absolut;500.0
;Fiktive Transaktionen Anzahl;5000
Large itemset;;angenehmes Tempo;abs.Supp.;500.00;rel.Supp.;10.00%
Large itemset;;Anschauungsmaterial / Vorführungen;abs.Supp.;800.00;rel.Supp.;16.00%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;2820.00;rel.Supp.;56.40%
Large itemset;;Arbeitsmaterialien (Skript. Lehrbuch);abs.Supp.;1020.00;rel.Supp.;20.40%
Large itemset;;Diskussionen in Präsenzlehre;abs.Supp.;530.00;rel.Supp.;10.60%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;1550.00;rel.Supp.;31.00%
Large itemset;;Lockerheit des Dozenten;abs.Supp.;660.00;rel.Supp.;13.20%
Large itemset;;Offenheit des Dozenten für Studierende;abs.Supp.;1060.00;rel.Supp.;21.20%
Large itemset;;Selbststudium;abs.Supp.;1580.00;rel.Supp.;31.60%
Large itemset;;strukturiertes Skript;abs.Supp.;520.00;rel.Supp.;10.40%
Large itemset;;sympathisches Auftreten des Dozenten;abs.Supp.;700.00;rel.Supp.;14.00%
Large itemset;;Teilnahme am Praktikum;abs.Supp.;1070.00;rel.Supp.;21.40%
Large itemset;;Teilnahme am Tutorium;abs.Supp.;720.00;rel.Supp.;14.40%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;2400.00;rel.Supp.;48.00%
Large itemset;;verständliche Erklärungen;abs.Supp.;1550.00;rel.Supp.;31.00%
Large itemset;;Visualisierungen;abs.Supp.;1430.00;rel.Supp.;28.60%
Large itemset;;Zusammenfassungen und Wiederholungen;abs.Supp.;910.00;rel.Supp.;18.20%
Large itemset;;Ablenkung durch Lautstärke der Kommilitonen;abs.Supp.;640.00;rel.Supp.;12.80%
Large itemset;;fehlende / mangelnde Anwendung und Praxis;abs.Supp.;830.00;rel.Supp.;16.60%
Large itemset;;fehlende / unverständliche Erklärungen;abs.Supp.;1150.00;rel.Supp.;23.00%
Large itemset;;fehlende / zu wenige Lehrinhalte;abs.Supp.;700.00;rel.Supp.;14.00%
Large itemset;;fehlendes Vorwissen;abs.Supp.;700.00;rel.Supp.;14.00%
Large itemset;;geringes Engagement des Dozenten;abs.Supp.;730.00;rel.Supp.;14.60%
Large itemset;;hohe Stoffmenge / hohes Tempo;abs.Supp.;2120.00;rel.Supp.;42.40%
Large itemset;;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung";abs.Supp.;1200.00;rel.Supp.;24.00%
Large itemset;;keine (vollständigen) Arbeitsmaterialien;abs.Supp.;650.00;rel.Supp.;13.00%
Large itemset;;keine Prüfungsvorbereitung / -schwerpunkte;abs.Supp.;1250.00;rel.Supp.;25.00%
Large itemset;;schwaches eigenes Engagement;abs.Supp.;750.00;rel.Supp.;15.00%
Large itemset;;späte Bereitstellung der Unterlagen;abs.Supp.;750.00;rel.Supp.;15.00%
Large itemset;;ungünstige Raumbedingungen;abs.Supp.;1100.00;rel.Supp.;22.00%
Large itemset;;ungünstige Veranstaltungszeit;abs.Supp.;720.00;rel.Supp.;14.40%
Large itemset;;unübersichtliche / Überfüllte Visualisierung;abs.Supp.;760.00;rel.Supp.;15.20%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;565.00. ;Arbeitsmaterialien (Skript. Lehrbuch);abs.Supp.;565.00;rel.Supp.;11.30%
Regel :aus: ;;Arbeitsmaterialien (Skript. Lehrbuch);folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;20.04%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;1000.00. ;Visualisierungen;abs.Supp.;1000.00;rel.Supp.;20.00%
Regel :aus: ;;Visualisierungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;35.46%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;Visualisierungen;mit einer Confidence von;69.93%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;645.00. ;Zusammenfassungen und Wiederholungen;abs.Supp.;645.00;rel.Supp.;12.90%
Regel :aus: ;;Zusammenfassungen und Wiederholungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;22.87%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;70.88%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;500.00. ;fehlende / mangelnde Anwendung und Praxis;abs.Supp.;500.00;rel.Supp.;10.00%
Regel :aus: ;;fehlende / mangelnde Anwendung und Praxis;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;17.73%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;fehlende / mangelnde Anwendung und Praxis;mit einer Confidence von;60.24%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;515.00. ;fehlende / unverständliche Erklärungen;abs.Supp.;515.00;rel.Supp.;10.30%
Regel :aus: ;;fehlende / unverständliche Erklärungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;18.26%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;fehlende / unverständliche Erklärungen;mit einer Confidence von;44.78%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;1210.00. ;hohe Stoffmenge / hohes Tempo;abs.Supp.;1210.00;rel.Supp.;24.20%
Regel :aus: ;;hohe Stoffmenge / hohes Tempo;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;42.91%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;57.08%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;745.00. ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung";abs.Supp.;745.00;rel.Supp.;14.90%
Regel :aus: ;;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung";folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;26.42%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung";mit einer Confidence von;62.08%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;695.00. ;keine Prüfungsvorbereitung / -schwerpunkte;abs.Supp.;695.00;rel.Supp.;13.90%
Regel :aus: ;;keine Prüfungsvorbereitung / -schwerpunkte;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;24.65%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;keine Prüfungsvorbereitung / -schwerpunkte;mit einer Confidence von;55.60%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;600.00. ;späte Bereitstellung der Unterlagen;abs.Supp.;600.00;rel.Supp.;12.00%
Regel :aus: ;;späte Bereitstellung der Unterlagen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;21.28%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;späte Bereitstellung der Unterlagen;mit einer Confidence von;80.00%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;765.00. ;ungünstige Raumbedingungen;abs.Supp.;765.00;rel.Supp.;15.30%
Regel :aus: ;;ungünstige Raumbedingungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;27.13%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;ungünstige Raumbedingungen;mit einer Confidence von;69.55%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;525.00. ;ungünstige Veranstaltungszeit;abs.Supp.;525.00;rel.Supp.;10.50%
Regel :aus: ;;ungünstige Veranstaltungszeit;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;18.62%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;folgt: ;;ungünstige Veranstaltungszeit;mit einer Confidence von;72.92%
Large itemset;;Arbeitsmaterialien (Skript. Lehrbuch);abs.Supp.;565.00. ;Diskussionen in Präsenzlehre;abs.Supp.;330.00;rel.Supp.;11.30%
Regel :aus: ;;Diskussionen in Präsenzlehre;folgt: ;;Arbeitsmaterialien (Skript. Lehrbuch);mit einer Confidence von;55.39%
Regel :aus: ;;Arbeitsmaterialien (Skript. Lehrbuch);folgt: ;;Diskussionen in Präsenzlehre;mit einer Confidence von;62.26%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;750.00. ;Übungen in der Vorlesung;abs.Supp.;750.00;rel.Supp.;15.00%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;48.39%
Regel :aus: ;;Kommunikation mit Dozenten;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;31.25%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;545.00. ;verständliche Erklärungen;abs.Supp.;545.00;rel.Supp.;10.90%
Regel :aus: ;;verständliche Erklärungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;35.16%
Regel :aus: ;;Kommunikation mit Dozenten;folgt: ;;verständliche Erklärungen;mit einer Confidence von;35.16%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;565.00. ;Visualisierungen;abs.Supp.;565.00;rel.Supp.;11.30%
Regel :aus: ;;Visualisierungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;36.45%
Regel :aus: ;;Kommunikation mit Dozenten;folgt: ;;Visualisierungen;mit einer Confidence von;39.51%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;600.00. ;Zusammenfassungen und Wiederholungen;abs.Supp.;600.00;rel.Supp.;12.00%
Regel :aus: ;;Zusammenfassungen und Wiederholungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;38.71%
Regel :aus: ;;Kommunikation mit Dozenten;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;65.93%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;800.00. ;hohe Stoffmenge / hohes Tempo;abs.Supp.;800.00;rel.Supp.;16.00%
Regel :aus: ;;hohe Stoffmenge / hohes Tempo;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;51.61%
Regel :aus: ;;Kommunikation mit Dozenten;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;37.74%
Large itemset;;Kommunikation mit Dozenten;abs.Supp.;575.00. ;keine Prüfungsvorbereitung / -schwerpunkte;abs.Supp.;575.00;rel.Supp.;11.50%
Regel :aus: ;;keine Prüfungsvorbereitung / -schwerpunkte;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;37.10%
Regel :aus: ;;Kommunikation mit Dozenten;folgt: ;;keine Prüfungsvorbereitung / -schwerpunkte;mit einer Confidence von;46.00%
Large itemset;;Lockerheit des Dozenten;abs.Supp.;505.00. ;Übungen in der Vorlesung;abs.Supp.;505.00;rel.Supp.;10.10%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;Lockerheit des Dozenten;mit einer Confidence von;76.52%
Regel :aus: ;;Lockerheit des Dozenten;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;21.04%
Large itemset;;Offenheit des Dozenten für Studierende;abs.Supp.;605.00. ;verständliche Erklärungen;abs.Supp.;605.00;rel.Supp.;12.10%
Regel :aus: ;;verständliche Erklärungen;folgt: ;;Offenheit des Dozenten für Studierende;mit einer Confidence von;57.08%
Regel :aus: ;;Offenheit des Dozenten für Studierende;folgt: ;;verständliche Erklärungen;mit einer Confidence von;39.03%
Large itemset;;Selbststudium;abs.Supp.;720.00. ;Übungen in der Vorlesung;abs.Supp.;720.00;rel.Supp.;14.40%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;Selbststudium;mit einer Confidence von;45.57%
Regel :aus: ;;Selbststudium;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;30.00%
Large itemset;;Selbststudium;abs.Supp.;751.00. ;hohe Stoffmenge / hohes Tempo;abs.Supp.;751.00;rel.Supp.;15.02%
Regel :aus: ;;hohe Stoffmenge / hohes Tempo;folgt: ;;Selbststudium;mit einer Confidence von;47.53%
Regel :aus: ;;Selbststudium;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;35.42%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;525.00. ;verständliche Erklärungen;abs.Supp.;525.00;rel.Supp.;10.50%
Regel :aus: ;;verständliche Erklärungen;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;21.88%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;verständliche Erklärungen;mit einer Confidence von;33.87%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;560.00. ;Visualisierungen;abs.Supp.;560.00;rel.Supp.;11.20%
Regel :aus: ;;Visualisierungen;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;23.33%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;Visualisierungen;mit einer Confidence von;39.16%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;560.00. ;Ablenkung durch Lautstärke der Kommilitonen;abs.Supp.;560.00;rel.Supp.;11.20%
Regel :aus: ;;Ablenkung durch Lautstärke der Kommilitonen;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;23.33%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;Ablenkung durch Lautstärke der Kommilitonen;mit einer Confidence von;87.50%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;520.00. ;fehlende / unverständliche Erklärungen;abs.Supp.;520.00;rel.Supp.;10.40%
Regel :aus: ;;fehlende / unverständliche Erklärungen;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;21.67%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;fehlende / unverständliche Erklärungen;mit einer Confidence von;45.22%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;1085.00. ;hohe Stoffmenge / hohes Tempo;abs.Supp.;1085.00;rel.Supp.;21.70%
Regel :aus: ;;hohe Stoffmenge / hohes Tempo;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;45.21%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;51.18%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;545.00. ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung";abs.Supp.;545.00;rel.Supp.;10.90%
Regel :aus: ;;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung";folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;22.71%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung";mit einer Confidence von;45.42%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;550.00. ;keine Prüfungsvorbereitung / -schwerpunkte;abs.Supp.;550.00;rel.Supp.;11.00%
Regel :aus: ;;keine Prüfungsvorbereitung / -schwerpunkte;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;22.92%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;keine Prüfungsvorbereitung / -schwerpunkte;mit einer Confidence von;44.00%
Large itemset;;Übungen in der Vorlesung;abs.Supp.;555.00. ;ungünstige Raumbedingungen;abs.Supp.;555.00;rel.Supp.;11.10%
Regel :aus: ;;ungünstige Raumbedingungen;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;23.12%
Regel :aus: ;;Übungen in der Vorlesung;folgt: ;;ungünstige Raumbedingungen;mit einer Confidence von;50.45%
Large itemset;;verständliche Erklärungen;abs.Supp.;671.00. ;Visualisierungen;abs.Supp.;671.00;rel.Supp.;13.42%
Regel :aus: ;;Visualisierungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;43.29%
Regel :aus: ;;verständliche Erklärungen;folgt: ;;Visualisierungen;mit einer Confidence von;46.92%
Large itemset;;verständliche Erklärungen;abs.Supp.;570.00. ;Zusammenfassungen und Wiederholungen;abs.Supp.;570.00;rel.Supp.;11.40%
Regel :aus: ;;Zusammenfassungen und Wiederholungen;folgt: ;;verständliche Erklärungen;mit einer Confidence von;36.77%
Regel :aus: ;;verständliche Erklärungen;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;62.64%
Large itemset;;verständliche Erklärungen;abs.Supp.;575.00. ;hohe Stoffmenge / hohes Tempo;abs.Supp.;575.00;rel.Supp.;11.50%
Regel :aus: ;;hohe Stoffmenge / hohes Tempo;folgt: ;;verständliche Erklärungen;mit einer Confidence von;37.10%
Regel :aus: ;;verständliche Erklärungen;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;27.12%
Large itemset;;Visualisierungen;abs.Supp.;656.00. ;hohe Stoffmenge / hohes Tempo;abs.Supp.;656.00;rel.Supp.;13.12%
Regel :aus: ;;hohe Stoffmenge / hohes Tempo;folgt: ;;Visualisierungen;mit einer Confidence von;45.87%
Regel :aus: ;;Visualisierungen;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;30.94%
Large itemset;;Visualisierungen;abs.Supp.;566.00. ;ungünstige Raumbedingungen;abs.Supp.;566.00;rel.Supp.;11.32%
Regel :aus: ;;ungünstige Raumbedingungen;folgt: ;;Visualisierungen;mit einer Confidence von;39.58%
Regel :aus: ;;Visualisierungen;folgt: ;;ungünstige Raumbedingungen;mit einer Confidence von;51.45%
Large itemset;;fehlende / unverständliche Erklärungen;abs.Supp.;591.00. ;hohe Stoffmenge / hohes Tempo;abs.Supp.;591.00;rel.Supp.;11.82%
Regel :aus: ;;hohe Stoffmenge / hohes Tempo;folgt: ;;fehlende / unverständliche Erklärungen;mit einer Confidence von;51.39%
Regel :aus: ;;fehlende / unverständliche Erklärungen;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;27.88%
Large itemset;;hohe Stoffmenge / hohes Tempo;abs.Supp.;690.00. ;keine Prüfungsvorbereitung / -schwerpunkte;abs.Supp.;690.00;rel.Supp.;13.80%
Regel :aus: ;;keine Prüfungsvorbereitung / -schwerpunkte;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;32.55%
Regel :aus: ;;hohe Stoffmenge / hohes Tempo;folgt: ;;keine Prüfungsvorbereitung / -schwerpunkte;mit einer Confidence von;55.20%
Large itemset;;hohe Stoffmenge / hohes Tempo;abs.Supp.;530.00. ;ungünstige Raumbedingungen;abs.Supp.;530.00;rel.Supp.;10.60%
Regel :aus: ;;ungünstige Raumbedingungen;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;25.00%
Regel :aus: ;;hohe Stoffmenge / hohes Tempo;folgt: ;;ungünstige Raumbedingungen;mit einer Confidence von;48.18%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;550.00. ;Kommunikation mit Dozenten;abs.Supp.;550.00. ;Übungen in der Vorlesung;abs.Supp.;550.00;rel.Supp.;11.00%
Regel :aus: ;;Kommunikation mit Dozenten;Übungen in der Vorlesung;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;19.50%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Übungen in der Vorlesung;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;35.48%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;Übungen in der Vorlesung;mit einer Confidence von;22.92%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;530.00. ;Kommunikation mit Dozenten;abs.Supp.;530.00. ;Zusammenfassungen und Wiederholungen;abs.Supp.;530.00;rel.Supp.;10.60%
Regel :aus: ;;Kommunikation mit Dozenten;Zusammenfassungen und Wiederholungen;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;18.79%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Zusammenfassungen und Wiederholungen;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;34.19%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;Zusammenfassungen und Wiederholungen;mit einer Confidence von;58.24%
Large itemset;;Anwendungs- / Praxisbeispiele;abs.Supp.;505.00. ;Kommunikation mit Dozenten;abs.Supp.;505.00. ;hohe Stoffmenge / hohes Tempo;abs.Supp.;505.00;rel.Supp.;10.10%
Regel :aus: ;;Kommunikation mit Dozenten;hohe Stoffmenge / hohes Tempo;folgt: ;;Anwendungs- / Praxisbeispiele;mit einer Confidence von;17.91%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;hohe Stoffmenge / hohes Tempo;folgt: ;;Kommunikation mit Dozenten;mit einer Confidence von;32.58%
Regel :aus: ;;Anwendungs- / Praxisbeispiele;Kommunikation mit Dozenten;folgt: ;;hohe Stoffmenge / hohes Tempo;mit einer Confidence von;23.82%
